Dialogue_ID,Utterance_ID,Response
699,5,I'm so sorry to hear that.
699,6,I can't believe that.
699,7,I can't believe she would do something like that.
699,8,I can't believe she would do something like that.
699,9,"I'm so sorry, I had no idea."
699,10,I'm not sure I can trust you right now.
699,11,I'm just trying to have a good time.
699,12,I understand this is incredibly upsetting.
699,13,"Please, I don't want to go."
699,14,It's going to be alright.
700,0,Hey there.
700,1,How are you doing?
700,2,"Oh, wow, that's a lot to take in right now."
700,3,I understand this is a lot to process right now.
700,4,I can't believe you're still pushing this.
700,5,I understand this is a difficult time.
700,6,I'm so sorry.
700,7,I understand it’s hard to accept.
700,8,I understand how hard this must be to hear.
700,9,"It's hard, isn't it?"
700,10,"I just, I don’t want to feel this way."
700,11,"Oh, Ross, I'm so sorry."
700,12,I really don't know.
701,0,We're just trying to figure things out.
701,1,That sounds like a lot of work!
702,0,That's wonderful to hear!
702,1,That sounds incredibly frustrating.
702,2,"It feels like a pretty hopeless situation, doesn't it?"
703,0,It's nice to hear you say that.
703,1,"Oh, wow, that must have been amazing."
703,2,"Oh, wow, that's quite a contrast."
703,3,"It's hard to believe sometimes, isn't it?"
703,4,I can imagine that must have been a lot to process.
703,5,"I'm so sorry, that sounds awful."
703,6,That sounds incredibly unsettling.
704,0,"Be careful, please."
704,1,"I know you're excited, but please, just hear me out."
704,2,"I understand you're upset, but let's try to figure this out."
704,3,I can see how that would be frustrating.
704,4,"I know you're really excited, but I'm just not ready."
705,0,What's up?
705,1,"No, I'm really bummed."
705,2,That sounds really rewarding.
705,3,"That sounds like a lot of work, but also a really nice thing to do."
705,4,"That sounds exhausting, but also rewarding."
705,5,That sounds like a really rewarding way to spend the holidays.
705,6,It sounds like you're hoping to make a bigger impact this year.
705,7,That sounds like a lot of pressure.
705,8,That's quite a commitment.
706,0,I understand; it's okay.
706,1,I understand.
706,2,"I know, it can feel like a lifetime."
706,3,"I'm sorry, I didn't realize it was that long."
706,4,I understand.
706,5,"You're not feeling good about this, are you?"
706,6,Are you in pain?
706,7,"Yeah, it really is."
706,8,I'm so glad you're enjoying it.
706,9,I'm so glad you're enjoying it.
706,10,You sound so relieved.
707,0,What's wrong?
707,1,"Okay, okay, here it is."
707,2,"Oh, no!"
707,3,"Oh, wow, that's a bummer."
707,4,"Oh, that's disappointing."
707,5,"Ugh, I hate when that happens."
707,6,A penny!
707,7,"Ugh, that's disappointing."
707,8,I can see why you're surprised.
707,9,"I know, it's so frustrating when you find something unexpected."
707,10,I understand; you're worried about the bucket.
707,11,"Okay, okay, I'm sorry!"
707,12,"I'm sorry, I didn't mean to upset you."
707,13,"That's a little harsh, don't you think?"
707,14,"I'm sorry, I didn't mean to upset you."
707,15,"Oh, so you're saying I'm in trouble?"
708,0,I can see how that would be frustrating.
709,0,"Not today, man, I'm really not feeling up to it."
709,1,"That's awesome, good luck!"
710,0,That's great to hear!
711,0,I'm so glad to hear that!
712,0,That sounds like a lot of pressure to put on yourself.
712,1,I’m so glad you think so!
712,2,It's okay to feel overwhelmed right now.
712,3,"Yes, please, I'm really starting to panic."
712,4,"Okay, I'm ready when you are."
712,5,"Okay, so what do I do?"
712,6,I'm sorry you're feeling that way.
712,7,I'm so glad you're here for this!
712,8,I know it's a lot to take in all at once.
712,9,I guess so...
712,10,I'm so glad you like it!
712,11,I'm so nervous for this!
713,0,"I'm trying, but it's hard."
713,1,You poor thing.
713,2,I'm right here with you.
714,0,"Yes, I believe I do."
714,1,"Okay, take your time, I can wait."
714,2,"I'm so sorry, it sounds like you're in a real bind."
714,3,I understand you're feeling frustrated right now.
714,4,I understand your concern.
714,5,"Oh, that sounds incredibly frustrating and disrespectful."
715,0,I understand this must be frustrating.
716,0,That must be incredibly stressful.
716,1,That's okay; I understand it's not your responsibility.
716,2,I understand that must be frustrating.
716,3,I'm just trying to help.
716,4,It sounds like you feel very strongly about this.
716,5,I just want to help.
717,0,"Oh, that's a truly awful choice, I feel for you."
717,1,What? Really?
717,2,That’s amazing!
717,3,That's so cool!
717,4,"Oh, poor girl."
717,5,"I know, it's never easy to watch."
717,6,"I know, it's hard to watch."
717,7,"I know, it's hard to tell what's going on sometimes."
717,8,That's a tough one.
717,9,I'm feeling a little deflated now.
717,10,"Oh, that's so sweet!"
717,11,"Devastated, are you?"
717,12,"I'm sorry, I know you didn't mean for this to happen."
718,0,I understand.
718,1,"Yes, I do."
718,2,"Oh, wow, I'm so sorry, I should have remembered."
718,3,"Yeah, I do."
718,4,That sounds like a pretty sweet deal.
718,5,"No, I moved out a few months ago."
718,6,That must be nice.
719,0,"Thanks, I'm really proud of it."
719,1,"Oh, that's a bummer."
719,2,It's always disappointing when something you like isn't yours.
719,3,That's awesome!
719,4,It really is.
719,5,"Oh, I love leather seats!"
719,6,I'm so glad you think so!
719,7,That's awesome!
720,0,I'm listening.
720,1,I just feel so lost right now.
720,2,I understand.
720,3,I understand this is frustrating.
720,4,I'd love to!
720,5,Alright!
720,6,"Alright, let's do it."
720,7,What's your question?
720,8,What's up?
720,9,"Oh, you're frustrated."
720,10,"I'm sorry, I didn't realize it was upsetting."
720,11,"Oh no, you seem really frustrated."
720,12,"I understand, it's a lot to handle."
720,13,Great!
720,14,I'm glad we can get this done.
720,15,What's wrong?
720,16,You sound really excited!
720,17,What's wrong?
720,18,"I get it, that feels good."
721,0,I understand that must be frustrating.
722,0,"It's okay, sometimes things just don't."
722,1,"It truly doesn't, does it?"
722,2,"I understand, it can be hard to explain those kinds of moments."
722,3,"I know, it sounds ridiculous when you say it out loud."
722,4,I understand how important it must have been to you.
722,5,"Oh, Chandler..."
722,6,That's... a lot to take in.
722,7,"I'm so sorry, Chandler."
722,8,What's this?
722,9,You're welcome.
722,10,"You were really worried about me, weren't you?"
722,11,It's the best thing I've ever tasted.
722,12,"You really love this sandwich, don't you?"
722,13,What?
722,14,I'm just trying to understand.
722,15,"I'm sorry, I didn't mean to upset you."
722,16,"I'm so sorry, I didn't realize."
723,0,It's beautiful.
723,1,It's beautiful.
723,2,"Hi, yourself."
723,3,Hi!
723,4,Oh my gosh!
723,5,"Oh, wow, that's huge!"
723,6,"I'm so sorry, I didn't mean to hurt your feelings."
723,7,"Oh, Pheebs."
724,0,Okay.
724,1,Sounds like a tough day.
724,2,It sounds like you're looking for something to feel good about.
724,3,I understand.
724,4,"That feels a bit much, doesn't it?"
724,5,I see your struggle to find the right name.
725,0,Hey! What's up?
725,1,How are you doing today?
725,2,I'm intrigued.
725,3,I'm a lot of things.
725,4,"Oh honey, that must sting."
725,5,"It hurts, doesn't it?"
725,6,That must be a nice feeling.
726,0,"No worries, it happens."
726,1,Thanks.
726,2,I can imagine that must have been uncomfortable.
726,3,"Yeah, that can be a little uncomfortable."
726,4,"Oh, I know the feeling."
726,5,That must be a fun skill to have.
726,6,That's a really thoughtful offer.
726,7,"Hey, no worries, I get it."
727,0,"Oh, wow, congratulations!"
727,1,"Oh wow, I'm so happy for you!"
727,2,I'm just messing with you; what job did you get?
727,3,"Oh, wow, that's a letdown."
727,4,"Oh, wow, I see how that could be confusing."
727,5,"Oh, I see, you're feeling a little frustrated right now."
727,6,"I'm sorry, I didn't mean to upset you."
727,7,"I'm just so excited, I can't even believe it!"
727,8,"That's fantastic, Joe!"
727,9,I know it's not exactly what you were hoping for.
728,0,"Oh wow, that sounds incredibly distressing."
728,1,That must have been incredibly distressing.
728,2,"Oh, that sounds incredibly frustrating."
728,3,That sounds incredibly painful.
728,4,That sounds incredibly awkward and uncomfortable.
728,5,That sounds incredibly stressful and confusing.
728,6,That sounds incredibly overwhelming.
728,7,"Oh wow, that must be so hard to deal with."
728,8,"Oh, wow, that must have been quite a shock."
728,9,This is a lot to take in.
728,10,That must have been incredibly awkward and uncomfortable.
728,11,That must have been so mortifying.
729,0,"Yeah, it's been a rough patch, to say the least."
729,1,How are you feeling about it?
730,0,It sounds like you've had a real breakthrough.
730,1,"That's a great idea, and it makes perfect sense now."
730,2,That would have made things so much easier.
730,3,It makes perfect sense now.
730,4,That sounds like a good plan.
730,5,That sounds like a wonderful idea.
730,6,Sounds like you're excited about this bookstore!
730,7,"Oh, that's a wonderful idea!"
730,8,That sounds like a lovely idea.
730,9,"I'm a little jealous, to be honest."
730,10,I can hear how excited you are for them.
730,11,It sounds like you're really excited for them.
730,12,It sounds like you're really excited for your friend.
730,13,I'm sure it's a lot to remember.
731,0,"Okay, I will remember that."
732,0,"Wow, that's a vast and fascinating expanse of history to consider."
732,1,You feel overwhelmed by all of that?
733,0,Hey!
733,1,"No, it didn't."
733,2,That must be a huge relief.
733,3,"Sure, I'd love to."
733,4,Great!
733,5,"Sure, I'm in."
733,6,"Oh, that's a shame, I was hoping you'd join us."
733,7,"Okay, sounds good."
733,8,"Sure, I’m listening."
733,9,I just saw Rachel.
733,10,"Oh, Ross..."
733,11,"I know, I'm so sorry, I should have told you sooner."
733,12,"Oh, Ross..."
734,0,"No, I'm not."
734,1,"Oh, you don't sound it."
734,2,"I’m so sorry, that sounds really frustrating."
735,0,"No, I didn't."
735,1,"Oh, I see."
735,2,It sounds like you're feeling a bit left out.
735,3,I can't believe you'd say that!
735,4,"Oh, I see."
735,5,"Yeah, she's great."
735,6,I understand.
735,7,"It’s a tough situation, isn't it?"
735,8,"I understand, it's a lot to handle."
735,9,"Thanks man, I appreciate that."
735,10,"I hear you, man, that stings."
735,11,I guess I just don't see it.
735,12,"I understand, it's tough when you feel like someone doesn't get you."
735,13,I can see this is really important to you.
735,14,I guess I can see how it looks that way.
735,15,I just… I don’t want to be like you.
735,16,I understand.
735,17,I can tell this is really confusing for you.
735,18,I can keep a secret.
735,19,Thank you.
736,0,Hey!
736,1,I missed you so much.
736,2,I didn't expect you to come.
736,3,I'm going to miss you so much.
736,4,"Oh, you're trying to cheer me up."
736,5,I’m going to miss you.
736,6,That's so thoughtful of you.
736,7,I'm all ears.
736,8,I'm all ears.
736,9,Tell me.
736,10,I'm ready.
736,11,"Oh, Emily..."
736,12,I'm so glad you said that.
736,13,I don’t know what to say.
737,0,Hey!
737,1,"Oh, I see."
737,2,Okay.
737,3,"Oh, that must have been a good nap then."
737,4,"Oh, I understand, insomnia is the worst."
737,5,"Yeah, I understand."
737,6,"Oh, that sounds lovely."
737,7,"I know, it’s so frustrating when your mind won’t quiet down."
737,8,That sounds like a safe and comforting place to be right now.
738,0,"Oh no, what did you see?"
738,1,I think I'm finally ready to start looking for a house.
738,2,Oh wow...
738,3,"Yeah, it really does."
738,4,"Oh, wow, that must bring up a lot of memories."
738,5,It's boarded up.
738,6,"Wow, that must be such a shock."
738,7,"I know, right? It’s a lot to take in."
738,8,It's like a piece of our history is just…gone.
739,0,I can see how that would feel disappointing.
739,1,I feel like I'm missing something.
739,2,I know it feels like a lot of pressure.
739,3,That sounds really exciting!
739,4,I am so excited for us!
739,5,...I understand.
739,6,I understand you're feeling a bit overwhelmed right now.
739,7,What is it?
739,10,"That's a pretty exciting thought, isn't it?"
739,11,"It's exciting, isn't it?"
739,12,"That's... unexpected, isn't it?"
739,13,That's so exciting!
739,14,That sounds like fun!
739,15,You sound a little disappointed.
739,16,"I'm sorry, I wasn't listening."
740,0,I know it's hard when you feel like you've disappointed someone.
740,1,"I know, it's a really tough situation."
740,2,I know this is really hard.
740,3,I can see how she might feel that way.
740,4,"Yeah, I can see how that would hurt."
740,5,I guess not.
740,6,It must have been so hard for her to feel like she was in second place.
740,7,"I know, it's hard to hear that."
740,8,I know it’s hard.
740,9,"Okay, I understand."
740,10,I know you want to make this right.
740,11,"Alright, let’s do this."
740,12,I'm ready if you are.
740,13,That’s…actually a really good idea.
741,0,"That sounds really nice, thanks."
741,1,"Yeah, I'd love to."
741,2,"Wow, that must have been amazing."
741,3,"Yep, it was a great boat."
741,4,"Oh, wow, that must have been so hard."
742,0,That must feel really wonderful!
743,0,It sounds like you're having a hard time.
743,1,It sounds like you're feeling relieved.
743,2,It sounds like you're feeling disappointed.
743,3,I understand that you want to keep it going.
